F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,F13,F14,F15,F16,F17,F18,F19,F20,target
-1.3173042871432514,107.03022357197256,-121.62299842582884,68.36344367066081,55.69229732731158,-23.97426660871499,391.05623322412407,-242.42520730042804,-65.33098148069938,589.101015606815,270.44260816580464,-251.5352279447277,-20.262889294838832,-24.982443462585568,-20.322344685975615,-90.13862142781902,-4.0546278787231325,-35.78718724182465,-80.72289502017303,-87.11928524006451,0
17.660093256455102,144.48116939720066,111.55908307131685,17.885230502837306,-77.63100129537561,-47.11421904343755,-94.44746228819164,142.63615645707046,-216.00689542781632,112.31268819566176,-20.539669944911026,-113.79572965570507,-28.043002293162807,-18.634093382155026,-12.666263169889058,50.12587639492541,-4.542110040861297,131.06046437222673,-475.29308448847024,31.75506788354337,3
9.030412513665146,131.37080343302867,-75.09910384519124,12.268333357914909,-93.39016630823862,-61.81160146398172,-517.1861967839352,4.496440101664754,-106.11127906382106,-104.27161683204213,135.39814494487706,-56.39499747033831,18.190934260262846,7.92984276740912,-39.83180369185688,157.79060721978632,-3.055091694673864,4.653317928551671,64.69703193932412,161.8911412355759,2
6.409041489980156,61.08152874596456,98.2125101213328,-78.28166014428001,-114.58547496620166,-34.38263416858368,-420.2560299985393,49.48941533509394,-26.016870059944498,281.73449187311127,60.98772830647862,-231.68063954776198,39.47463165828437,13.91795777773417,-140.78767134069494,20.762715827365287,-22.360361501415127,-222.8157768913018,67.2813440555325,552.5904583979141,2
7.49327690594491,204.48308504503783,42.92505494979625,35.65485238515642,-183.86357098117583,-50.25137560026199,-148.8260815145274,158.76387358557034,-202.839388402914,-61.29072247683366,-32.751291403640685,-137.97564976695807,-17.26352722368612,3.9037404044656614,52.36657686312439,135.70001854846305,22.512482558130838,61.107666314536466,57.77540740689081,-234.2663060071997,3
-4.859905057430061,100.94704181729823,43.87103403223976,53.41434668468408,34.73134515104439,-63.48433232796223,-433.14113624838643,-52.43863087686214,28.373039447090328,-140.15273511946268,193.68827833548204,-130.91126816907772,69.51198196337845,36.887012724027684,-58.33470441360221,-16.217648848184183,-12.640716867780029,-231.2243501908067,5.370551996434373,467.01019217017307,2
6.962365851525881,-17.650031029077798,55.50075103107178,-24.606710705823122,44.778605738973425,-18.61869534634816,63.72097513016559,110.22292948568678,-76.06910847620154,196.5768790570251,88.47156161759973,-26.10735828905361,-16.672417335937872,-47.68795650200711,-47.208268968837196,35.5490902807548,-8.035975713778296,161.56541585157854,-366.666272051233,129.992343993998,3
10.06804439189672,-46.676247525808016,-126.05441663976495,5.93297951219862,-33.48599728113502,-75.22452624740463,-300.1411614478198,146.45536643365543,-132.71864535388963,345.96615551845406,167.97171173758767,-145.62431104273804,10.216219948000816,-23.77562264016905,-46.54253272615718,58.171438931852876,7.516573123821558,24.8508977470674,-93.18842508799037,-76.68495820486586,1
8.501550662703673,96.81264122494585,107.29635171944766,32.7739236561818,-23.38338545214371,-4.021325199391881,295.20052535848197,102.58229809994315,-108.83508772595934,181.0540924402766,-141.31634201660978,-123.24867062576561,-45.03139542598995,-13.438087237745092,51.53614055681128,-75.19792360502369,2.3737098140753505,106.26455552550432,-408.2646723707009,-225.84421576922725,0
-5.884192182543535,320.6288832075688,109.19768642000118,25.32547492479445,-89.42891215133403,13.224086000984821,211.85518382936155,-57.15531858509655,70.51158568442732,7.272530321732436,-145.0652553355029,-295.34435407822275,-25.710208931916227,13.45384851368997,73.34126988076679,-19.901193329147436,-4.63360204651949,-24.310403460630525,63.106708870446404,-32.469046808817694,0
-1.2306510052236157,-71.69622659131684,-83.06979692907339,2.604371682554434,128.9339977713532,17.216443202990806,-40.48611261713785,-190.36576043534487,149.3205880371479,4.08785024192289,65.10218606750122,18.84727614612688,15.82896027231544,-7.465717731309169,-10.71145248555944,-59.637196013191044,-21.286698949229404,-3.8487009916352446,-118.8572812967302,171.82773269411413,2
-3.6952635604857047,-131.16961451021504,-346.41593837280027,-22.202643996689552,24.163629598014293,-14.839917111647495,-237.8507060170213,13.225546158410385,93.14275023872088,157.88149041326312,58.37212732268088,94.7356537484377,-3.2885793293032295,15.88934036313322,-41.675854818240374,18.213763546648995,6.542102530668285,-29.032853794764808,433.07733854609666,-264.28485678010736,1
10.105816449922287,60.825051579831545,35.28978280296091,22.506192832964818,-9.018210890764138,-15.248814179282842,-122.73039034319906,-43.12034100922536,-125.22946415568602,-212.4434198471885,66.84527547421972,108.17700865518736,-8.05856818722358,-14.311201725162858,1.855518432618577,102.27052196772435,-4.3089513338855046,140.71655920441603,-247.35862423144863,93.01457244511032,1
5.661713948148022,-32.044870249507895,105.31817421667519,73.02600261120718,30.79500697170354,-38.43144056521992,352.6434820119276,-134.45607580960623,-284.38558629716897,381.45141841230264,363.50699881535877,-92.07452599713287,13.238873700537535,-44.54979315190701,-30.260406971427397,-24.17163053362421,11.198204123862565,-19.071378001383124,-327.2102425241116,76.14089488368946,0
-5.59128111364035,-31.558845807608826,-110.54818916147076,-28.05739080713615,56.862928519508145,12.264525639787687,367.80686831996644,-79.0382691326967,47.2600209055119,598.3174988393748,119.98215005095575,-132.92244884695236,-25.20730567316648,-21.832491612386708,-72.40179375121095,-102.30688105961637,-7.645328421345475,-45.28617965208526,88.63777960086634,-28.584526702469315,3
6.396894108859881,-74.27714437841053,-96.00941117774993,48.48909913629392,10.759092994022723,-46.04576119360047,190.70596786975747,-144.67300561988824,-202.72967183254912,640.5148089278384,331.6682452135297,-172.79856387121072,8.896810258149708,-28.269814774592884,-58.05538653503129,-62.351149475960526,7.689556306424833,-99.27887668356686,-91.36024622735296,-67.16929810566904,0
9.741910978135255,-181.22023293653967,20.624672569698486,-0.4139828521489751,-73.93756309991116,94.99013207214682,627.450638079156,-461.6711159756588,-210.53544966804273,171.9763637657613,71.85588280403559,206.73003457983015,-26.412319217916604,-27.129506325696212,49.525903043919044,-12.032921817052847,14.15451022762705,1.8936616182274812,112.84865587496708,-272.4061777980899,0
8.260858368721845,45.1998643688356,-153.01003313455104,42.368679199716546,29.478864594484257,-70.8680032781444,-212.1479739435296,40.79551076024705,-146.34932937591773,181.8359781726962,221.6788251790277,4.846093483413471,-8.838386443192041,-8.73716408511549,-69.72889617724921,52.42966894606505,-1.720161415691014,69.76241592938077,-163.10146659214192,1.3497191599923821,1
17.2177818722143,-338.50831093959533,-78.17898610238552,-28.270599796906126,-73.33574242747012,9.038558007272396,-203.56553750221786,-4.785726695647147,-192.5263431041835,23.152417268477812,-26.22995124576965,260.94281936517586,15.672362626962665,4.426998031856098,-10.368466447432207,17.012876316801076,17.61127905261828,-43.33211860616327,37.373283637713065,-243.03216629185783,1
3.226356467789002,77.74040432640963,160.62073869307216,-55.210690532980514,-162.5623653419117,24.53455792862683,85.57079561139167,131.340833878757,-92.71371041186447,-20.59340318237945,-189.7368343842053,-9.754247775618754,-23.496821026508528,11.446067971424938,-3.9708076466121516,43.172296064182106,7.702735502371518,-18.36966999172987,125.95570573579619,-25.742039803582156,3
2.106388768898519,-27.867495429385603,-4.748950603266453,-14.368667271986663,-0.11718939982405827,-2.4673480164398756,-79.98503004210636,-116.95733665179172,7.593410625052636,172.69472912333458,85.8667901488198,-76.02401886966068,21.566535070484615,2.8711431303860553,-51.14905626476894,-33.83157289505275,-11.828128376516876,-117.96395587566084,15.787158394745079,211.83781252544424,2
0.9134717550193057,-45.97310108797571,136.97100932748552,1.1730133639176006,61.77611694919396,55.2999847102469,101.16734393441928,-245.93108631855327,67.5473845777886,-281.79037180184343,-39.32407509682753,118.71463819065139,19.12483565745696,2.2315779258017017,26.528372037070355,-44.733346704875395,-17.560427996585265,-25.393382082334718,-178.4286530897801,267.3000814953382,2
-12.995491086437697,124.04686129602841,120.57212181226092,-22.444455953467305,-59.104377240002975,4.3167613666387545,269.73029812211996,77.40146193064416,1.8038228471077768,118.28591736901807,62.64577673469304,-149.8765576743569,-3.016200643544684,-15.865206053969985,-8.602247042032579,46.782995824742656,11.524872749001865,-27.93295471603508,250.2896525713997,70.86234501084641,1
14.037161896018052,-125.43265914552987,-167.0605999110505,2.6466679103290005,42.80197295260585,-10.052463866439311,-311.49975343781335,-105.88504007995415,-8.231900399430977,24.932237206856446,5.332529202578365,105.69047460435341,3.6732654935525932,6.922558167727632,-24.453101125080142,-20.548529112284903,-14.595125774962062,18.748211030816947,-177.62970453399348,-17.169488934380823,2
2.4099164433167903,59.20227692085974,61.282877650352376,103.05814053894467,43.41276448399228,-31.58559315274964,245.3438738543796,-224.70582644384038,-214.78388419111974,99.18501539160674,309.2348117784889,-17.41863755460807,13.43410595658081,-11.843230627569824,-6.245837797211394,-22.861742215887197,5.614321384968386,-43.423560259547,-228.30917959352126,88.40475265783444,0
-12.564144379514977,-207.8583232137321,-110.19222447217493,-44.22657813300884,116.37986487428498,-60.626728193812696,-323.26137574698305,263.60985435704384,105.03934930969105,123.25349921329399,293.8051398828433,-30.04034515050966,57.82054904006751,-46.17692686534128,-75.978699879525,100.35908901832521,10.668430882414247,28.48128729172511,167.52661616349664,187.03937170844299,1
20.73509722265667,-94.9974994678291,176.61502195396582,0.8962231121810675,-201.48445272618727,60.85920333568082,373.37421392076755,-225.43064479553277,-363.63831761631116,-30.04926534024248,-65.14993949669663,170.13157059140468,-27.36681831316147,-21.15093030015797,78.72841235976232,72.91142113424108,23.822726298220644,57.78899288917515,-81.24564577365967,-292.99612045953404,0
7.269780658973971,-58.27860188064251,-166.93419289110497,-15.50339073636098,-13.656160049795236,-34.01156073292783,-243.84336365173448,37.11406217207862,-53.1351384092738,210.38497021853237,88.04432001615478,7.175830113833866,-2.6749330664691535,-2.5378224352202294,-60.130082282407464,34.72122935413216,-1.6507545722327333,7.183164729735152,45.67877224014201,-47.51995960257313,1
12.709229525924085,203.88797101881298,59.17772426326698,1.3675793812879318,-124.23842582413067,-32.7042299017743,-86.22817302409196,151.2233712274076,-152.68329490651897,113.07797201071618,-122.46083151277448,-120.84329722512192,-41.192416544196405,9.590700094194263,-17.005861410778834,31.39916484451544,-3.6956400805720233,62.581059851417656,-207.2359616106607,-53.66936717836593,0
-12.126269003187472,-12.938957083624409,157.3305850719662,-26.991614686898608,-42.2471495626209,22.4936359143407,500.4156780336792,71.82090699223247,-96.95027235419649,246.31730151262738,78.8889711109241,-0.9343470980644694,-8.388689167811279,-8.031880676162878,-50.2633684506307,-34.23189700938965,18.090537874832187,-99.09978182736018,234.25510598968603,23.49476227494736,3
13.973953101100994,-149.74492398393488,19.02061599700826,2.613184847099151,54.676584959972864,-12.837989547333004,-251.55123422461048,-139.37691573786196,-96.5327679659683,-62.87124420647362,159.62327801740886,118.06967482994968,33.52688775924071,-21.365132289167374,-41.88682676052233,33.62772185374334,-13.979356314224685,24.927385874177197,-339.3723328657288,283.5815581151989,3
-15.13200481732755,14.389764107798698,-258.90054029292634,-73.20747331406486,-59.19315541945342,55.15397746639485,-46.67172879946407,-118.93563364675924,252.75510221920553,-42.15158093686143,-99.89863440554745,52.00688894026162,-15.038618071233053,27.82159553271447,2.5952894062702025,61.843895153658636,2.0916428507614513,-61.998357897091424,826.3574269344431,-189.06169894575703,1
18.257757819152992,-9.001670775913436,155.52841497010354,-33.863136258194075,-165.75473628430575,-10.666554506024738,280.6690875019629,196.94115131154516,-329.2180926355578,530.4220628744224,-102.9674530008514,-88.71641512132,-48.47041245451831,-11.52804100975332,-55.55977973908679,-52.87374622678147,11.290024451512908,-8.331152693950541,-268.01222671238907,-180.66837677944702,0
5.692276132254161,-28.21269901789818,-223.01372780249957,2.918321216778612,47.05483741144153,-66.95884583278074,-366.2498952435796,31.724893347992374,-68.42850242694627,193.91525851377423,264.20931890140304,38.99875704213326,6.759953648114008,-10.87228647553748,-108.65122350606022,81.33469728093883,-6.899439028020151,43.02234835366597,-3.7515158135085547,112.2601089315907,1
9.926285668565985,-70.62746660263988,-9.856404110351743,25.34492372869893,95.69272709830327,-103.5236120657262,-312.4987543842819,213.754809048316,-180.24084517234303,247.77732556591195,337.7813669555682,-52.68604018434262,27.46581709050807,-46.84472665767818,-106.39604584242092,61.548123738392775,-3.3855213317785466,100.2252969852708,-494.53559407547584,271.2651642882001,1
3.0562586741094115,46.559515422132314,-143.7376212768622,53.03687395106277,131.37228696325704,-54.84608508541079,-465.11282759353725,-70.09086360334504,50.84719307778599,-202.14824329219027,154.88006513934963,95.99350886926409,24.801419741569266,26.738757998070216,-68.50270817014675,-3.5246330060444757,-24.21245074154263,-14.018232068740499,-205.68231157514623,298.2600667522562,2
8.506151155404288,-47.996715135937464,26.039880699541733,-107.27802360890472,-276.6882681534649,3.1945766016063435,-35.11000973446404,60.93758104823582,-202.59368933166064,499.85420957796725,23.63734272457709,-158.8922203900793,-1.9544353100825322,-11.998314814436485,-75.95596662964643,109.58247838308858,18.171162431617727,-142.37849171229587,479.11223578012437,-49.70360596890558,3
12.94744446791311,71.99240170240432,217.9335721627917,-27.533185315983246,-52.07493901000241,-15.130479189936493,-143.10771436548714,244.17690611804795,-133.31688458854984,-289.40959547007174,-104.10028298610476,59.55891434290764,-18.099137497360932,-36.52661037365205,18.737673643139093,143.9532213723692,-1.8247639864856622,258.03143091174354,-468.1423059818446,134.2699644915531,3
28.171419290507835,212.9647278123781,-267.18704678537415,-2.3817448713480354,-256.73105814051644,-87.71031057372132,-780.3473358142836,160.49778424748425,-121.10531700646982,162.57434193918576,-138.13484035421277,-350.8004099242287,-31.82571149702077,-11.614638364482976,76.04733539991823,224.56166257617804,5.379849827089973,192.24276790125577,-11.849050866835816,-443.74713430596586,3
-1.5620224636244007,141.91981950135494,43.39099566255053,78.87734332187817,220.0164030371649,-67.76020575626086,145.67597346900632,193.62059602370664,-31.07977847939973,99.63949834700097,149.69774283470207,-22.18121280182273,-27.434713504858358,-20.196059127321245,-62.552122995682765,-91.62492181550118,-18.169047656424276,173.78494062590198,-705.4851268942606,192.58123186187635,0
8.604836299823845,107.73973926744277,289.3667906351709,7.9382814225459635,-193.6151704965051,23.2150879200682,303.86951224381613,-40.754968752819345,-339.24949659094915,-100.23019699350904,-40.34999224217736,118.54465115004338,-20.439104529151944,19.463508780214443,-13.724227236627863,42.28816091482478,16.10270262994752,-73.37903423597356,-2.186817321962647,43.472998904051764,0
11.363094599645324,-26.698742900528504,-10.203699124143931,4.265777510545474,-42.390301872769,-16.164507795216128,22.765103912967362,122.22671604215,-84.15110979670376,251.34861134621983,-118.38602261669311,-110.38008218597616,-23.9847625091506,-8.833359390152287,26.481984870480503,-53.25220153655062,4.248413096576452,48.01746045178594,-244.7442271068501,-252.93666535742085,1
-4.276841470242961,247.37006080152557,-67.38387814591694,-3.1019834826938726,-17.113333451513398,-11.022555253835458,225.744217187608,35.341851355115296,107.14974183009102,465.69038624725397,-66.26347130817419,-365.7508601346422,-47.60034982036803,-8.635871128379186,-0.8254831581304861,-69.87621185276042,-12.701876822436402,26.13975321926561,-8.29287039780013,-104.60054123850988,0
12.352753051971224,-203.61104559566195,187.8141945680375,-8.528538798569707,10.79117545437952,-26.8868471822862,-85.67668020543684,169.28080758498606,-229.12393637048697,-43.39854316990469,99.77655113963709,148.21685900299354,27.342484564862204,-32.3842018198626,-38.98059561246953,38.25628765055171,9.219379224306293,57.353258249375486,-423.9257675747349,162.7779927633844,1
-1.8545034390889887,-49.38269670520887,-242.8132500070545,-27.411372966500842,9.86445309741142,-36.472392318746635,-367.59267595631843,-22.3441083332025,10.595679858623635,61.11138303940685,229.1924284915006,97.56868353133638,15.997792078521469,1.4059942590939047,-98.36751470935353,118.51492599100592,-1.613828723164556,-13.835640370393012,347.79403548587584,105.4373533729734,1
10.715546386713402,85.98465059653361,139.43757079840722,-28.751398753956945,-156.75281596221058,-30.57586437171052,-411.26645133680233,-38.734238301189116,-136.1372485802498,-11.860242174039229,63.48495959301889,-125.80520219136561,40.95279529336269,17.285216959294274,-68.57591844237493,84.48381694593708,-9.326724598249697,-169.32717323339568,36.04037272132554,416.2096880084071,2
-0.09082327822209632,-46.40563677758916,199.9680974844851,41.71428802817463,46.775541273603224,-15.35483128242828,409.83212600026104,88.36733816153085,-165.0028834715631,242.8416369795066,100.44575662117516,-62.824487058174505,1.1662524973859447,-25.175373177650975,-6.258391048906694,-100.09382377788471,11.13179167873499,-17.098630936693503,-364.9302320530267,12.570922482511017,0
3.7265014982401286,134.73439557010016,-105.75498733740284,71.87277248034627,149.52356032751928,-36.64500388635557,-302.55557572794976,-182.51873465904424,82.22283333735939,-271.1934522890801,153.73957480459407,25.49863092550253,10.303334567204276,-1.7381126478799582,-1.5481803756365657,31.48492126922703,-28.421466360783985,117.16565737027034,-358.5104399826276,269.6985078667569,2
1.0827824427608947,-3.8577916696062298,173.00583886562242,-40.32844452007496,-39.88699805643452,0.08671211062497461,246.40919877855094,158.23380008984185,-154.13994791842538,221.06588427625715,22.009351818137844,35.0996859194056,-17.65719873243702,-8.577361909885616,-90.14199791704718,-21.72881455135344,2.4996274150401385,-23.3525771342795,-105.1386465584072,154.60038440975256,3
8.181367763553675,91.18296540708174,32.3555190433417,31.079979069195197,2.600770969070479,-91.67348942586155,53.7070763292532,109.42344196205372,-325.00960410867185,577.2323189892695,365.4175203938818,-87.36799057552278,-9.768705855244713,-11.571081292203045,-190.1179232662435,-20.29626673400931,-4.660323394037903,-67.09811045958234,-298.1880318087017,296.4682194504385,1
23.227029751016822,56.29958571332083,-229.914207783569,54.204052284365915,-99.9575122273847,-67.39784758939211,-585.3088591086464,-44.435479868269354,-199.97648866024912,-172.74493133774192,88.677116053558,44.115211583936265,-8.250194094293832,-8.952738083813458,47.95591284819586,204.79641657296844,7.6387079051770215,191.464715911742,-120.62160265152731,-269.5640853971824,2
-15.254323536222675,14.763330138940795,-108.73013744273717,94.15520727033565,131.70268070014006,-81.54261349087855,288.06384574939676,-278.15914061528804,-127.95956829709607,730.6161165846424,729.3845198354117,-267.3677928360862,56.12803084327933,-28.5139508162857,-140.97347688377988,-71.43644749012415,4.3908686405942525,-263.0836589486997,159.09914179794595,336.5353255976145,0
17.735186402293735,-256.6560879132184,135.2176866623226,-59.38297089474139,-253.1167391246105,40.5025931583838,77.99201461565931,-72.25684529669165,-343.2841260469688,171.2939018452674,-59.821315166821364,152.00944305455064,13.12558471451853,9.957141304625726,-17.59532863382333,30.35600323223676,28.452677059425604,-187.8389250610026,251.458569931302,-174.69216321478257,1
-13.928300565899319,-28.1555054786026,14.661761686075858,-23.482229863908483,29.72446454033019,-5.077246193402918,575.2622575744896,84.35356165032344,-80.12633418172268,632.31364075488,229.05316249443518,-95.76962222440443,-20.480982624154713,-27.702861142602117,-105.99984396816879,-73.4546398704723,13.38098566190964,-78.43050800999939,201.13602304965656,-9.511405425975322,3
-9.558670402453911,148.7084309747923,171.11383604002796,25.326154419442826,-15.819752305438827,-47.678467705663124,459.15834566970847,172.2209535562385,-127.67824448788707,677.5079292017447,146.74296541669958,-351.8209944916681,-7.555074484260936,-0.9991494801971829,-93.23325467119794,-159.4187816563944,5.944963922504584,-199.93759781552467,-82.84709437012536,125.19491544855353,0
21.591249850636647,-226.80314851272024,-35.482653527609024,-31.45403729900316,-158.08989226234826,-9.775243486061012,-175.06302442254216,43.497320459587094,-236.7356378467854,302.4198236975768,-61.756633396770845,0.7666514016129305,5.457669110323021,-4.30006919549704,-0.5399640853441919,5.920479497961489,17.502069887135217,-68.87934825211002,-20.281605973005284,-286.0578951524813,1
1.1689648986087229,-68.56720864373263,-140.28324242702197,-15.031798790441584,43.10578291102479,-30.859878196566598,-172.4034989054705,100.37422523485341,16.627817643264795,164.1674221412472,75.19662311858372,10.376088427688662,-0.4446268143507874,-7.469477179994747,-52.321913995807236,10.473885141611305,-1.8279692440474686,30.22641161986316,8.495178728197187,-25.482322439759784,1
2.3022046144795896,386.45261471362085,-82.01915798418221,118.82225397277276,124.53188541358598,-154.37308908303513,-358.66902162365153,206.51596331943233,-73.59446644161423,207.27496839667916,295.62817282025986,-307.54454704474097,-8.225924161093399,-0.17717175410079003,-95.51899923053463,2.5413114480995582,-22.921996685241435,89.76953756966225,-569.9604580795789,306.4766507201321,0
10.652571490288857,-272.0398001453693,-162.90396811424603,-88.44355944297095,-241.31845109355527,102.2839234654688,74.64560679737062,-52.559965643770795,71.95726398918752,183.6396741366762,-546.3335363793101,7.525759880936016,-30.977531146357936,39.7329810153416,142.73202022325793,-96.1210145559454,26.022105418670538,-140.66968846477982,581.8505204452988,-847.9399821761388,1
-6.834807531714124,-137.86592084509977,186.56769988403659,-49.37817870103165,-75.07185120910879,55.769757112222536,417.9359779877932,-127.84377666874782,-119.41738974746706,234.1363462935075,53.40577185349601,107.17836983250139,18.743535167796423,25.57629263126233,-94.28607860515676,-106.4124056357379,8.279421588727974,-305.2682653422696,336.56517383846983,203.42928764862756,3
10.586108986787767,-215.99628612836048,103.7828698166084,-56.87241663968633,-143.7922655156557,-9.79909504531985,-130.77332192173907,57.15005075775077,-239.8352381905693,201.5728106341689,109.02149139649887,41.066833551451325,37.23278708463633,-13.573941827743365,-64.42413283641413,68.19769925769181,18.429866359145247,-133.26910260900348,131.33708872326727,87.44823758781757,1
-3.4867188306739365,11.7378212184079,85.9600384157532,87.49146805527023,157.62145302445288,-59.261533872994306,305.56153388730047,51.89171161370862,-103.60408382121584,383.204464466794,260.9290626118327,-158.5610698445036,11.504195285875271,-22.468739103355354,-47.80209488074482,-152.63672785392805,-1.685618599001171,-44.22420318332631,-484.97230245132386,135.26931954909614,0
-7.179743063607098,-122.59671239759682,-82.05929828441347,-60.7272662282517,-61.659123955725974,-1.4016819619469998,-54.142050931366164,7.562436462809341,-48.948788251852186,200.19975554887614,174.6683294398306,89.77087507480664,21.688747413172468,7.866772743574745,-109.2709008011602,57.48540227362221,12.008886655569096,-157.91511554503595,530.2172547661659,96.96873855612569,1
5.151271108129138,-137.13845952173384,-99.72560610161588,-13.083375052768003,30.016975032756694,-7.709528176389515,-207.44123830625176,-14.296066875277731,7.258101811980651,98.13540718663596,-4.189413270938077,86.33632749149801,14.018738896519524,24.445403039451733,-59.99443839098297,-72.28083914908424,-8.251746590365336,-109.97783615634573,1.7555486779227298,43.52565114440107,2
0.8885493027783091,-473.2118084707906,21.9845088694871,-95.45549420064808,-68.61126345816287,19.51350012505364,-124.71130742175856,136.8332675211448,-108.06518272582457,128.72568516976844,58.26521811636193,227.43818399447434,57.523899186357724,-5.9074986331201,-66.75459948273965,18.705820111580884,29.12442102925515,-187.54110295753557,386.01681703531955,-36.6862628966638,1
8.314881649749235,81.08454848202126,106.5910796654504,13.007556379001254,26.8494949853874,7.8355183579427266,-188.18209312500565,-135.88592722049964,-20.2760562163213,-352.76242109919195,-12.83642074392859,124.76229310296279,7.89453359273977,11.732350335698943,-16.544598862169103,30.583046217968228,-23.466179587396898,38.58989595128126,-301.90533564243856,352.7491181209201,2
3.2634284838353858,-139.77915356110333,152.73613951648304,18.459266236458568,5.2958316004745045,11.264863782614007,474.84800912297067,-7.446318932014403,-174.3029150701211,327.97728073542726,88.4314661080742,-55.10973806878792,-0.9143194318950842,-40.82804429498654,24.02839232757444,-75.91289200155923,17.381484778726247,-1.8836468343427917,-245.71849189707672,-133.91694302414547,0
11.012691711253593,-133.71575307831003,68.82633574891692,-35.994260887729794,-45.45001094673195,-8.932652715854184,-225.41755930045176,105.35772725521296,-76.34645997658544,-59.62684968202882,-17.9433261090009,16.261020131965076,19.58487606685992,-30.78550503321922,16.524348875711798,85.26894610622313,5.218526525266129,82.67579536521319,-176.82575407674682,27.720659214825655,3
-13.569639777404356,-58.738431136595366,181.2701048191415,-36.90738577525288,-35.01239589376803,72.86101038376991,738.0763717684415,-204.0570535955578,-81.76185114722732,438.70893468454483,57.17693123311764,61.179228839739345,-5.267713519775312,37.608767861030856,-122.31208797788622,-210.99629114169318,1.141296708335456,-366.0101110279864,368.4193016103772,205.44506928956395,3
8.504549441945343,46.00947080599654,176.62795056512059,-34.45472606751596,-236.12654297164724,-19.094297002336365,101.70525493946643,156.60704531366147,-283.8231475679978,302.38830563837274,1.4947370013586285,-166.3356072590364,-6.58250701819086,-13.299596765249127,-17.343925462188704,80.39606070429149,25.253815992858026,-69.56256565558485,125.2656864673677,-92.88432163307091,3
