UserID,ItemID,Rating,Timestamp
A175ALU4CFPW5S,B00006B9HO,5,1371513600
A3JRVYMG4V2QDO,B0002L5R78,5,1232928000
A18LJNI9OJ63L1,B000C1TYHM,5,1228089600
A1NEVBS7MDI0DL,B00009RUFI,5,1232409600
A19H2JGS4QG5RR,B000G4LW0M,5,1198022400
A15T4F2RVW3VUY,B00092E05K,1,1143590400
AK7MSJ59MNS3H,B00064V6WQ,1,1222041600
A2STNL22TCN0RS,B000IF4788,4,1378857600
A3TR4UEI99208G,B00007FS29,5,1100908800
A3O75PJL7R0Q4U,B00009X3QP,1,1099353600
A278ZFUAPLU5LT,B000EMWBT2,4,1168300800
A1PCSR74FXU868,B0009NEUOA,4,1212969600
A1BKK9XZZKZCAP,B00001P4ZH,3,1334016000
AAVHQQ23MW12L,B000056SM2,2,1023148800
A7R5TWRGP0W5X,B0002ZPIOQ,4,1404259200
A2VNT88KMJBAA7,B000BY8BW4,1,1389052800
A3PM6K4AUIV9UW,B0006ZGMIS,1,1327104000
A3IYDAPVYLVYIW,B000EXS1BS,4,1180483200
A1MEC6AFV7G6YW,B00029U1DK,5,1372291200
A2G9ED7HI7C25O,B000H866BM,4,1232409600
A2QD4TPD0K4MOI,B00028ONIA,5,1401062400
A1EXGL6L0QQ0M5,B000H4CLXS,5,1182988800
A35WSJYEC416K8,B0000C4G79,4,1229644800
A2X9900HOP1OTO,B0007UQNY0,5,1371772800
A24OTD42Y1KFY9,B0002XQJFA,5,1126224000
A1C33YGU4KU1WI,B00006BBIF,5,1344556800
A2S0J8HPX7UCGW,B00083CZCU,5,1126224000
A6AQDRRMRHLR1,B0002AZNKA,3,1119225600
AKD5WB00OS3LK,B0007OWNCC,5,1188086400
A1KZZCD3DLHTF5,B000E39V9O,2,1152662400
A5C0Y7BTCMFAC,B00009R6TA,5,1219104000
A6H3HQ0MHABRX,B000EMWBV0,1,1185062400
A2XAP0XW7S53DH,B00005LDXO,1,1320796800
A3EV0GRY96ZCPT,B0002D6QJO,2,1368230400
AY7ZS03I9M3PY,B000BVV2IC,4,1306886400
A2DZKYBQ1OKION,B00001P4ZH,5,1236988800
AISSIRI0N0I57,B0002L5R78,5,1235260800
A135HNL1Q3L197,B0000511U7,5,1323993600
A1WH96QU847JHC,B000A7XSSY,5,1132358400
A13JZZ9IGN1OO7,B0009PX8IC,5,1191542400
AJ6BE7SE5HQN3,B000EI34LK,3,1200528000
A2FN20FVR3OUX7,B0000655XX,2,1309824000
A35MRZSKDO7VKB,B0009Q4PH4,3,1164931200
A2FUGXM841VJC4,B000093USU,5,1073779200
A3PFSOENCSYLPW,B0007CGXU2,5,1376438400
A3PTDIOXNVJHMA,B00023NDLS,5,1162598400
A2A6AOQT8S6QBW,B000001OL2,2,1366070400
A1FR0IQZZYIQYE,B0001GGXQI,4,1252627200
A10REA6XGI3CE3,B000FTOEEE,4,1178928000
A15SZ0S74BRE2H,B000ENRQ3M,4,1297296000
A1G6SQO8AWUXTG,B000HLZXH2,5,1388016000
A3SC8ZUDU3TR2H,B0007KQWE6,3,1174521600
A3MFYKZAKFYTGN,B0001V2N62,5,1254873600
A12XBGXF1LES4B,B000204SWE,3,1144540800
A2NI95Y8UNE85D,B000CSBZLI,5,1152403200
A1KILQMWJ5ISDX,B0007IQWM0,1,1172880000
A3GH7FWN2DGD1X,B000EXR0SI,5,1398038400
A2OQLCLJ41KBMC,B000CK9S7O,5,1361318400
A204G5B640ZI1C,B0000X6DNU,3,1203724800
A114BROZ7SISJU,B000EW9Y4M,5,1195084800
A2US3LOX0TWTHB,B000EXK2K6,5,1211500800
A20JBEEHJJULAC,B0001A06GW,4,1142985600
ARS81ET0JP0EN,B000I68BD4,4,1204588800
A3L0NMEPPUL20P,B000FNLPAQ,1,1321315200
A18CGF6OR2ZYGW,B000BO0SGG,1,1143072000
A2NWCJR00AG6PK,B000E43GOO,5,1292976000
A11ED8O95W2103,B0009IRUKG,3,1235520000
A1X69RZ08LRNGL,B00006HMQY,4,1104969600
A2GGKJ318HO2GE,B00020H3GM,5,1116720000
A2HS52SRR6TXQ3,B0000659UN,1,1068508800
A3RSG7U0VLB2PC,B00022TN86,5,1272153600
A1OEOCA5HZTYA6,B000A0UHXU,1,1379808000
A18QFKNP02TQC2,B00006JPVA,5,1361491200
A36SIZMB2LMX7W,B0009YDP7W,5,1266105600
A2CHL52LXDUQ61,B0003MLSMY,1,1404259200
AFJ34VVCT6R0B,B000FHD7PI,1,1241740800
A17TNT8QQ1U9WM,B000095SG3,5,1067644800
A332M0MD2JH1YG,B0007MXZB2,5,1397606400
A1NQXXKCSFI72S,B000EDB1II,5,1204848000
A35NHIJ3QGQCC1,B0000UI304,2,1134345600
A2CEKU8GKG1VIW,B0001Y9UEW,5,1332374400
A2OW5HPRQ6JKUS,B00004WLJ2,5,1397606400
AABLC4NUQB8ZL,B00084YFGS,4,1233273600
A2EL2SXFJEUHMX,B000DZDMB6,5,1194739200
A2UV6EZRAAXJB9,B000HNJ6U0,5,1231027200
A2Z0MLIH040PQX,1400501466,4,1324339200
A3CA9DX2W36EBQ,B000AL6NVO,4,1232236800
A48CUUP3YUKOC,B000BO3CW8,3,1380585600
A19W47CXJJP1MI,B0002DG9XW,5,1236038400
APP35M28G2U51,B00008W2LC,4,1353715200
A192KBBRYNB1LF,B000FBFXXS,3,1235952000
A31QYFL810FAW,B000EPLP3C,5,1167264000
A3T5LB3VJZZQP7,B00001QEAI,4,949881600
A1WKMCSIVSQJN3,B0002Y5WXE,5,1394064000
A3IW7K4H4I3MD4,B000I1BF9Q,5,1377388800
A32JCI4AK2JTTG,B00009MJK7,4,1225411200
A21HA57D89FKOI,B000234I6C,4,1364342400
A3KMEUY129LFLH,B000092YPL,5,1374624000
A39AG64M62Z7AF,B0007Z2ZPQ,2,1131321600
AP0U4DXG6HMEU,B0009RKLMG,1,1272758400
A2P1HFWPBTKPXA,B00006HSDF,4,1122940800
A2VU2O76UBZJVR,B00004YZLX,5,1357603200
A2UI9ISIJ1IFI9,B00005ATMI,3,1393027200
A30EH53Y32NUTT,B0002OG6NY,4,1095379200
APSMOGRU2W5EC,B00008UAXP,5,1352505600
A1TJHRIQ3KU5L,B000GDEZLG,5,1178496000
A25V2V2ZUIE9S2,B0007SM8OQ,2,1215561600
ALXP8SIY59SEU,B00006JQ5Y,5,1305331200
A1D8QXC29JVQ2C,B0002CPBWI,2,1401580800
AB8AM7I507HT3,B0000A0AJH,2,1104624000
AJI2YCO2U1F58,B0006U6GH0,5,1127952000
A25PRZMNSRAP3P,B0001LS3EI,1,1331424000
A35O0043BLN6FS,B00001WRSJ,5,1302048000
A3Q7G4D1804ATM,B0006ON0QQ,5,1167868800
A2AG89ROIMHEDU,B00005N6KG,5,1352592000
A21QJ6WV3K2X74,B0002I9NOO,3,1130803200
A1FHLMCTG8GW4Y,B000F1O0X2,4,1217030400
A1WNLDT1DUTKVN,B00068YUPM,2,1394236800
A1WMUHIPE0OXBE,B0007N5XPW,1,1290729600
A1GLOKJC6RQV2U,B0000A2QBX,4,1262649600
A27LAXQD9QOSH1,B00006Y0EM,3,1174521600
A3854I7QCNLG02,B00008IP5O,2,1050883200
A20UN7O36LNXXC,B0006BGV2Y,3,1399420800
A10RW9CDDN6SGV,B000CKVOOY,4,1384560000
A1XOFX9QIRK8QA,B000B6MLPU,2,1402272000
A21OKWOS6F6ZRH,B000E43GOO,3,1368057600
A2MEVPMSJW2XN7,B000FV8P24,5,1355702400
AB5V2O1JRSYJ4,B0002F94UA,2,1358294400
A3P5HY3MZ5SAJB,B000068UY6,5,1038182400
A10ARTYUAEEKMB,B0006B3QY0,4,1347840000
AI5GJZGDZ6WLH,B000AUQICO,1,1170979200
A9KP8YHBUHN7T,B000068O16,5,1317340800
A1BBZWC9W9JRWD,B000IBROQE,1,1184716800
A1G4BTTCGCU3C4,B000GDEZLQ,5,1176163200
A2A3HDJXDN8W47,B00004Z5QU,5,1398384000
A37JWH7Y3AGPKH,B0007Z1M50,5,1300924800
AILP2K5SN379K,B000E1DSAE,5,1175126400
A2D8H75JY0ACB2,B00001W0DG,1,1251417600
A24KDP303S70FO,B000DZH4D8,3,1181865600
A21LV8BERNKTZT,B0000YOGWY,4,1114560000
A2CLLIVS8BWF7O,B000EOKX2W,4,1202774400
A1DR3P7VDCD4AK,B000CQPWMS,5,1332201600
A2MT735ZN2I09N,B0001D3K8A,5,1138752000
A1ZDDK41GU5R5P,B000EHODY8,4,1164240000
A20140IW4006KU,B000234TYI,5,1324512000
A8KWH3UTXJAHP,B00093IIRA,1,1267401600
A3GZ988KOEHF4C,B000ESN9GA,2,1229472000
ASZ5AE3W2ASR6,B00070QI1I,5,1168300800
A2MLTA29P678P8,B00005T3XH,5,1340582400
A3E9576EG7QXPX,B00009R6WT,4,1322352000
A2U8RDNXPKT7UU,B0000DK3KP,5,1073433600
A2AW6IM5XIBYL3,B000B5XU06,5,1278374400
A2WE8FYUSUKQIE,B00093IIRA,4,1156896000
A28MJ51GOXSEDB,B0000515I6,5,1228176000
A2WNPB1QM859F6,B0007KPM42,5,1150675200
A2U00PHXQLHFN5,B0007QKMQY,5,1120521600
A1ULSN8GQVA95B,B0007MXZB2,4,1366588800
A2NVQZ4Y7Y0J1R,B0001AN1GO,4,1080518400
A1Z9SPTMYNRW88,B0007M3PK8,4,1122422400
A12XKBBPEOPLZI,B0000DFZ67,4,1076976000
A2FB5VWV0O3HVP,B000FTU77C,5,1168387200
A176KC7PVFCGF,B00001P4ZH,4,1266883200
A1B2J6Y0MD4WR1,B0002SQ2P2,5,1186444800
A2NP9CGUSFP22E,B000F9YN22,5,1362528000
AU486P8PY132N,B000CKVOOY,5,1395187200
A1QGVRZSVZGCSK,B00097HPHK,3,1226275200
A1CUEF92OPM6WO,B0006BKG9I,1,1117584000
A3HDU0MMNDBLOR,B000AAZQM2,5,1273449600
A39E8FKELM234L,B000EXU4YK,4,1201219200
A3I0BYIK1TC0JO,B0009EL7FO,5,1247097600
A3OG7KKY52MMLE,B000CJ2EXA,5,1347062400
A1T4SRGGQ8UC85,B000EOPQ7E,5,1370908800
A42ZLFU6G8BP6,B000EZUJY8,4,1178668800
AG97TTE3DXMZH,B00007KDVK,5,1139443200
AY1NV2G5TMGS0,B0002L5R78,5,1355702400
A3S32VUQLXQMGE,B000BM66V4,5,1241049600
A3Q778WESOMECN,B00065ANYC,4,1185840000
ATMUCYANGAVZZ,B000CMS5B2,4,1202515200
A30FNQDKTGCCJU,B00007KDVI,1,1153440000
ALO20GLFCOVB3,B000CPCTPM,5,1180915200
A33THCJ8GA585W,B000069106,2,1192060800
A2RMN27AHJI77Z,B000I2WF6W,1,1173225600
A6VXZ1EEPRTLV,B00009XVCZ,5,1321833600
AL5MKEHGSVUO0,B00000JBAT,5,944092800
A6105JRZGRA3E,B00001Z3H8,2,1391472000
AX0H1VADV54FG,B0002A9TD2,5,1399939200
A1RIZ330QGQTU5,B00012F7HS,1,1182729600
A37XDX029MKCWU,B000067O5G,5,1282348800
A29CYH9A4MEVB1,B000CSOXTO,4,1213315200
A38TL8T62OIK3M,B0006I09OS,2,1379894400
A3U57Y7AL3035Z,B000066R6L,4,1051747200
A76ZJ6XUB2BEN,B0007VZUGQ,5,1208044800
A23IDU5HEI40YW,B000HATLQM,5,1196121600
A3DL1XZICJCK3Q,B0008D5FPE,1,1220832000
A3TE09Y6U25NZZ,B000050FA5,5,1272412800
A13CF4Y3CNXCR6,B000BY66IK,1,1209427200
A2BYK88GD8AX1C,B0007POE6O,5,1400716800
AE5C9V3M7X2J8,B0000ET7U6,5,1077580800
A10JZRQCC7IOVE,B00000K4LF,5,1163116800
A3FO8Z83H5AA1C,B00070MIYO,5,1248307200
A3CDZKR9AP1DSE,B000HKNFOQ,1,1403222400
AEESA24385EM2,B000FCYAJU,4,1177545600
A2M3GL7QE58XR3,B000B9133I,5,1245715200
A3JQZOC83O7RGM,B0008JFJFE,4,1190419200
A253TBMZRMYUUY,B000B9RI14,4,1389052800
A321MQ2T4XPXGS,B0000CE1UO,5,1202947200
A1VQHH85U7PX0,B00007E7JU,5,1368835200
A15FGT3QW0B21G,B0001V3AVY,4,1339459200
A3RYEWHILXALJE,B0000996BO,2,1385337600
A7NMXQOUNBETY,B000AV14OK,5,1361491200
A2UQWGZ21378SS,B00005ATMI,5,1381708800
A1O3DJBBKROKGM,B000EXT5AY,5,1210550400
A1GI4S756I2JST,B00004SDA5,3,979776000
A3KN5ZIAUT3PIP,B000H46OGS,3,1232323200
A2DM4XTD2HJJPP,B000FKP7TY,4,1395014400
A20S6UBL6IBD28,B00006RSQU,4,1294185600
A1ZPPT7YUG3CL3,B00006IRS3,5,1191110400
A3EA7SH6VQ34PT,B000C1Z0HA,5,1301616000
A1M10LKZ90FVWC,B000HCRVSK,4,1206576000
A4RASGC2BYMD5,B00005NHGP,5,1366416000
APKNBK1Q27R91,B000I68BD4,3,1288569600
A2P1RRLBZ0N8N9,B0000CFYNP,5,1154476800
AFV1DRHE0S4NN,B000FOM68A,1,1294617600
A29BQ9ZUDGEDA1,B00004SABG,5,1279670400
A2MCLZKHBYY8NV,B000E3ZFSA,4,1156809600
A2QEQ9U6OLC53A,B000EPJOX0,5,1402531200
A2R3O747OPX9MW,B0002L5R78,5,1272153600
A30IP5D5DLHRPA,B000063S40,3,1028937600
A1QO6RG95FVIZ5,B000BNDEZY,4,1167436800
A10OWMODCAGSX5,B0006B088W,5,1369699200
AR9CDCT29TX8L,B000EUGX70,5,1171929600
A1L0N95JWFJ703,B000065BP9,3,1382918400
A1J2EGMZ62RR4V,B00008L3HV,5,1359676800
AXBQ38O9N2T1W,B000BKJZ9Q,5,1221523200
A1CWMG86ZQC3N,B0000DJEK7,5,1122768000
A17CNTCTFPBZBV,B00066HPUG,5,1270598400
A2XYVVUOYTXNBT,B000136P8W,5,1349308800
A39GF9A2T45LA5,B00006CFDO,5,1179878400
A54NBT300BJXO,B00006BBAC,3,1348876800
A1U46WAMLNLGXY,B00005LENO,5,1259280000
A32E3NIWHXHM94,B0000C0TUT,1,1389571200
A23GS2ACRISIER,B000ALAFYU,5,1185926400
A2DM0FQWTY3D6K,B0002L5R78,5,1320192000
A262M7P00UJUQY,B000I6N6M0,1,1286323200
A5WFC2M78185D,B00006HTR4,3,1267142400
ALQ0WSWEQOO4Q,B000GWHK46,1,1186358400
A3HR24GMON096A,B000094Q77,5,1169596800
AJXYE3I6R1ZFR,B00004VUGJ,5,1257379200
ABXSW7CF07AJL,B000FBK3QK,5,1395532800
A2VRITFUXY09XQ,B00006I5WJ,2,1152316800
A1WJLCO576TYN1,B00003CWDG,1,1213315200
A1HSM98KUGTHNY,B000068O16,5,1345507200
AF20MS7CT2D3X,B0007MWE28,5,1194739200
APZ5QWQ460ZDH,B000065UDU,5,1311552000
A2LNOQNPKHL99K,B00006I546,4,1161734400
A1YSGM7DDBMZXP,B00067OOHC,5,1354147200
A3RD2F5N6MHZ2B,B000I1X6PM,5,1292112000
A291XTI6NO7DEG,B00008XONR,4,1137369600
A3CPKSKETF9YTJ,B0007IG20C,3,1151280000
A29NEO99C0AXQM,B0006B486K,5,1359158400
A3QPD1BEGJW98,B0007V28KW,5,1363132800
A1FZ7Y4Y7EFC33,B0000AZ0OP,5,1224806400
A2VSV8NEHP7MXA,B00009WDUG,1,1205712000
AZBY91UTBJTP4,B0000ALPBJ,4,1288051200
A1EKH1ZBGAM1LG,B000HI9O5W,5,1217808000
A2ZLAMUAYQUUWP,B0001FTVEK,5,1375574400
A30ESEDL8HT8BU,B00007E7C8,1,1364169600
AAUAYJBKY23X7,B000BSEWCI,5,1332547200
AFWCT8F7JC16U,B000EZV3T8,5,1275782400
AK3JYG6417WKU,B000GHXTA0,5,1354752000
A3I3O4L8ESGOSS,B000EPHR0C,5,1280534400
A3KGYTO6CF8MGF,B000050YFN,5,1070668800
AD9ABPUO8HOFC,B000247YLM,5,1121299200
A1WYH0JQHUUQ72,B0001ZUZR2,5,1397433600
A1ZM64CZ489CZS,B000CATP4A,5,1400630400
A9QFFRI9CM1XJ,B000A6NUU6,3,1300838400
A161YH98C7OPYL,B00008KJ3D,5,1063843200
A1147AF3T88GK9,B00009EHJV,4,1166227200
A1O49IA8IH2UNO,B00004SABJ,3,1155513600
A1IJ79OSSDPTCV,B0009WOU7I,1,1198108800
A38SG6Q2P3L9UX,B0001851PA,5,1211673600
AWQT6KK647JBR,B000EGWNGY,2,1171152000
A1H5DASLBDERFN,B000EPLP3C,3,1173657600
A31YBRYZ4WIDA8,B000GT47I6,3,1163203200
A2CG44X5EX83WX,B00007M1TZ,5,1353888000
A1J8RQCY3E83BA,B0007XGOTG,5,1153872000
A31K5IS5MY4KCO,B000I661J0,4,1173916800
A2V75RURXAXCNZ,B000G0IJ1Q,5,1338508800
A15SKVYR5LFKKL,B000A6PPOK,5,1344211200
A3MNBKH83DWKYT,B00004Z5YQ,4,1375660800
A23V5Q55G6PZVO,B000B6KXM8,4,1169078400
A3TMHK6YPQY5QO,B00009RUFZ,1,1397952000
A9MWSSRVGSD2V,B00065ANYC,5,1180656000
A2YRLC5HQ7COZH,B0002CPBWI,5,1293494400
A1G7BT9156AC1V,B00008AWL2,4,1399075200
A2TNH4MXPP8BTG,B0002ZW5W4,5,1168387200
AN34O7E0R5TDY,B000EORVBS,4,1214352000
A12T5F6BM0Q321,B000AM3U2I,1,1176508800
AUMC2EYANMXY7,B00005N5X2,5,1325548800
AA3PHBNJSUJ4N,B0006Q3B2W,2,1194048000
A1U996YEDDRCD7,B0001MMH8A,4,1110758400
A10GGCW9VYUBET,B000A2BLEC,5,1273449600
A276VKN8XCWYEP,B00009W3TY,4,1315353600
A1ZR9F3IH67J07,B000BDH2XY,3,1202428800
A2KQUKQE23ILN,B000BFGU9E,4,1170115200
A2QAWJN43HPX08,B00008SCFL,1,1103587200
A2QGQ5KO0RRENL,B000068MP2,4,1162684800
ABK92602AQ24C,B0009WDM2W,5,1154563200
A2QW1S5DAHQFK3,B0007WTHLO,5,1202428800
A2USHA4BKQ9IAO,B000CSWCQA,5,1269648000
A6WUMTEZ0P0NX,B000HZB1GA,4,1322438400
A133NYMPCETOIN,B00007JQLJ,5,1041984000
A3BXAH7J06PNMZ,B000069106,5,1181174400
A4FD91NWPIUQU,B0007WTEVM,5,1388707200
A2ZXFBHH44Y19,B000085OXN,4,1108080000
A1OMFMCLCLBRXC,B000FOMJJ6,5,1212537600
A29RAS81SSN97Y,B00001ZWRZ,5,1305072000
A2EARP4HZSUL6T,B000FOYMKU,3,1235779200
